100;1999,286
200;4073,667
300;4603,1075
400;5339,1511
500;6128,1923
600;7265,2366
700;7622,2777
800;9058,3270
900;9318,3662
1000;10311,4122
1100;11877,4605
1200;13253,5094
1300;15062,5468
1400;16013,6000
1500;17340,6499
1600;18870,7014
1700;19150,7382
1800;20550,7861
1900;26267,8471
2000;23789,8835
2100;25562,9408
2200;27471,9880
2300;28771,10412
2400;35132,10914
2500;31137,11401
2600;35385,11999
2700;36728,12583
2800;41902,12960
2900;38877,13487
3000;41200,14063
3100;42955,14537
3200;44753,15134
3300;47309,15701
3400;48668,16190
3500;51755,16841
3600;53466,17326
3700;53703,17743
3800;56514,18444
3900;59744,19079
4000;61448,19571
4100;62232,19991
4200;66579,20667
4300;66533,21254
4400;69762,21895
4500;69829,22285
4600;73478,22908
4700;76832,23599
4800;81546,24050
4900;80622,24711
5000;84408,25264
5100;84733,25812
5200;88110,26525
5300;89228,27025
5400;93127,27668
5500;92951,28190
5600;95413,28855
5700;99582,29325
5800;100406,30255
5900;103505,30708
6000;116502,31314
6100;105993,31891
6200;108551,32577
6300;142026,32983
6400;120326,33554
6500;129012,34389
6600;121880,34858
6700;123109,35624
6800;148498,36356
6900;136651,36914
7000;134593,37486
7100;128282,38116
7200;135227,38784
7300;134432,39318
7400;152977,40103
7500;141299,40560
7600;143732,41256
7700;143777,41914
7800;147051,42596
7900;150601,43165
8000;151854,43689
8100;148732,44440
8200;156889,45118
8300;155403,45771
8400;159060,46443
8500;159409,47054
8600;169753,47629
8700;166302,48297
8800;166851,48959
8900;179595,49817
9000;174872,50241
9100;174058,50755
9200;194917,51720
9300;180067,52341
9400;194859,52977
9500;191955,53700
9600;194675,54331
9700;196674,54994
9800;201665,55560
9900;218040,56314
10000;201701,56869
