100;473,368
200;1042,896
300;1801,1851
400;2350,2659
500;4337,3742
600;3837,3938
700;4623,5598
800;5224,6711
900;5688,7343
1000;6027,7022
1100;7440,7909
1200;9387,11318
1300;10261,12133
1400;10922,11670
1500;10436,13392
1600;11269,15732
1700;11898,17182
1800;12203,17203
1900;13407,18231
2000;13475,19587
2100;15905,21870
2200;17248,24015
2300;18039,25118
2400;18746,25888
2500;26762,20717
2600;20764,29846
2700;19648,22583
2800;21950,32438
2900;23718,32686
3000;23587,33682
3100;23945,36256
3200;22762,27802
3300;25678,39634
3400;25773,39832
3500;26945,42142
3600;26959,41503
3700;35614,39366
3800;29085,48779
3900;30084,48477
4000;29618,49103
4100;31756,49579
4200;34430,50254
4300;36702,54374
4400;38010,58726
4500;38750,58130
4600;38840,55960
4700;38830,52865
4800;49227,52323
4900;41679,60126
5000;41721,59210
5100;43931,62585
5200;45057,55661
5300;48982,70396
5400;47114,74075
5500;46692,73124
5600;47483,74613
5700;48934,76708
5800;51044,80166
5900;50378,76754
6000;48652,70532
6100;51886,86348
6200;49935,72230
6300;53062,89424
6400;78280,71892
6500;55026,86101
6600;57989,94100
6700;59912,93406
6800;62220,87504
6900;61249,71487
7000;63734,100367
7100;60297,101422
7200;59848,95607
7300;64186,98663
7400;64618,109893
7500;63488,102770
7600;65543,109060
7700;67388,111532
7800;67665,118653
7900;75782,114093
8000;67599,119907
8100;68170,121119
8200;70127,98812
8300;73603,113538
8400;78631,128910
8500;80561,130417
8600;84178,124556
8700;81668,125493
8800;79998,117627
8900;92617,100610
9000;86485,135495
9100;144977,121158
9200;115678,144535
9300;85782,121242
9400;88017,131708
9500;98514,145249
9600;92172,147149
9700;106720,124152
9800;96205,144396
9900;107114,145737
10000;93515,147290
