100;1829,286
200;3436,664
300;4901,1077
400;5585,1507
500;6409,1927
600;7021,2373
700;7698,2787
800;9039,3274
900;9301,3674
1000;10227,4127
1100;12418,4623
1200;13249,5087
1300;16306,5474
1400;15803,6031
1500;18122,6505
1600;19014,7024
1700;18563,7396
1800;19988,7853
1900;24615,8495
2000;23946,8843
2100;25424,9411
2200;27222,9889
2300;28996,10425
2400;30069,10922
2500;42420,11427
2600;34920,12015
2700;36963,12592
2800;37057,12940
2900;39521,13510
3000;41289,14073
3100;42198,14550
3200;45681,15151
3300;47982,15707
3400;49522,16197
3500;53022,16871
3600;54184,17365
3700;54996,17735
3800;56786,18413
3900;59509,19097
4000;61392,19541
4100;61844,20005
4200;64372,20678
4300;67213,21354
4400;70285,21922
4500;70654,22288
4600;74365,22935
4700;78154,23638
4800;77450,24113
4900;80292,24738
5000;82488,25300
5100;85297,25830
5200;91662,26559
5300;90643,27026
5400;96103,27704
5500;93124,28267
5600;107787,28878
5700;97115,29374
5800;102371,30275
5900;103710,30742
6000;104948,31363
6100;106669,31892
6200;108720,32556
6300;112756,32975
6400;114476,33616
6500;118040,34384
6600;118461,34928
6700;117955,35672
6800;122650,36425
6900;124808,36946
7000;128039,37554
7100;127413,38086
7200;131748,38816
7300;131662,39352
7400;136341,40085
7500;136563,40588
7600;137916,41357
7700;140803,41927
7800;144425,42620
7900;145743,43151
8000;148182,43726
8100;147017,44452
8200;155197,45180
8300;156082,45760
8400;159450,46478
8500;157870,47079
8600;163565,47642
8700;163289,48341
8800;165107,48948
8900;166613,49911
9000;169465,50292
9100;171546,50831
9200;172023,51752
9300;177275,52310
9400;177338,53038
9500;182568,53666
9600;181295,54316
9700;201309,55066
9800;192781,55637
9900;188840,56351
10000;189894,56916
