100;703,689
200;1543,1612
300;2504,2562
400;3353,3609
500;4126,4634
600;5431,5624
700;6344,6833
800;7204,7993
900;7898,9090
1000;8872,10412
1100;10785,11633
1200;11734,12786
1300;13295,14250
1400;15346,15244
1500;14621,16738
1600;17302,17932
1700;16103,19173
1800;17016,20367
1900;22393,21658
2000;18719,23044
2100;21317,24353
2200;22604,25838
2300;23683,27166
2400;24992,28636
2500;25981,29771
2600;26897,31082
2700;28560,32487
2800;28920,33888
2900;29896,35339
3000;30770,36874
3100;31913,37959
3200;33237,38896
3300;33950,40808
3400;34984,42013
3500;36946,43339
3600;37971,44926
3700;37579,46524
3800;38299,47578
3900;38696,48747
4000;39676,50352
4100;42126,51518
4200;46783,53236
4300;50380,54298
4400;48144,56094
4500;49565,57767
4600;50596,59102
4700;51929,60450
4800;53201,62234
4900;56018,63699
5000;55475,64801
5100;56103,66369
5200;58550,67775
5300;60554,69414
5400;62068,70880
5500;62665,72254
5600;61563,73449
5700;62408,75554
5800;63561,76250
5900;64263,77788
6000;65490,79335
6100;66515,80536
6200;67468,82258
6300;69038,83535
6400;70349,85580
6500;75004,86374
6600;73105,88319
6700;79616,90080
6800;72931,91320
6900;74057,92612
7000;76868,94257
7100;75842,95356
7200;76889,96551
7300;78773,98519
7400;79000,99839
7500;80746,101507
7600;93116,102370
7700;81060,103760
7800;82638,104923
7900;83793,106514
8000;85341,108395
8100;85319,109658
8200;91506,110699
8300;97244,112621
8400;99584,113858
8500;99411,115837
8600;102395,117265
8700;108265,118763
8800;103526,120488
8900;106922,121913
9000;105679,123813
9100;110533,125121
9200;108486,126515
9300;111069,128079
9400;110605,130235
9500;114097,131344
9600;112805,132909
9700;114999,133691
9800;119442,136004
9900;118769,137459
10000;117894,138858
