100;527,594
200;1191,1497
300;1989,2541
400;2589,3677
500;3146,4831
600;4311,6106
700;5017,7424
800;5662,8751
900;6281,10117
1000;7986,11625
1100;8525,13024
1200;9436,14502
1300;11855,16062
1400;11168,17546
1500;12269,19129
1600;14342,20780
1700;13468,22368
1800;14464,23859
1900;14452,25562
2000;15003,27202
2100;17591,28883
2200;18569,30488
2300;19633,32281
2400;20457,33999
2500;21317,35710
2600;29071,37488
2700;22998,39237
2800;25480,40939
2900;24500,42712
3000;25396,44574
3100;26219,46293
3200;26762,48052
3300;27945,49924
3400;29247,51749
3500;29426,53662
3600;30659,55546
3700;31856,57187
3800;31407,59105
3900;31856,61013
4000;32740,62987
4100;35880,64764
4200;39352,66750
4300;42785,68663
4400;40900,70602
4500;41721,72501
4600;42569,74455
4700;43386,76352
4800;44631,78426
4900;45486,80313
5000;48416,82390
5100;47225,84184
5200;48058,86239
5300;50231,88177
5400;52403,90273
5500;52173,92288
5600;52715,94151
5700;52148,96177
5800;53926,98367
5900;53884,100283
6000;55679,102482
6100;56013,104291
6200;57443,106457
6300;57163,108366
6400;59666,110489
6500;59597,112427
6600;61529,114665
6700;60426,116783
6800;63754,118949
6900;62220,121002
7000;62965,122933
7100;63704,125024
7200;64204,127214
7300;67351,129411
7400;67587,131287
7500;67129,133563
7600;68157,135549
7700;70451,137651
7800;70157,139674
7900;71471,141810
8000;71851,144021
8100;73250,146277
8200;76072,148230
8300;81467,150574
8400;84741,152659
8500;88381,154934
8600;84772,157066
8700;88745,159357
8800;91790,161256
8900;91229,163591
9000;91133,165645
9100;91939,167999
9200;92971,170455
9300;93336,172295
9400;96042,174525
9500;95584,176902
9600;98303,179061
9700;98371,181246
9800;99946,183420
9900;103691,185860
10000;101080,188041
