500;0.187
600;0.094
700;0.088
800;0.108
900;0.131
1000;0.19
1100;0.155
1200;0.178
1300;0.178
1400;0.216
1500;0.201
1600;0.225
1700;0.25
1800;0.257
1900;0.303
2000;0.301
2100;0.339
2200;0.338
2300;0.347
2400;0.377
2500;0.386
2600;0.412
2700;0.416
2800;0.529
2900;0.525
3000;0.528
3100;0.563
3200;0.534
3300;0.566
3400;0.552
3500;0.556
3600;0.615
3700;0.594
3800;0.677
3900;0.606
4000;0.661
500;0.064
600;0.08
700;0.095
800;0.104
900;0.119
1000;0.194
1100;0.184
1200;0.168
1300;0.256
1400;0.269
1500;0.22
1600;0.232
1700;0.272
1800;0.271
1900;0.303
2000;0.299
2100;0.321
2200;0.349
2300;0.391
2400;0.482
2500;0.47
2600;0.418
2700;0.418
2800;0.431
2900;0.479
3000;0.544
3100;0.486
3200;0.538
3300;0.537
3400;0.548
3500;0.652
3600;0.615
3700;0.595
3800;0.639
3900;0.647
4000;0.657
500;0.069
600;0.077
700;0.1
800;0.107
900;0.115
1000;0.137
1100;0.145
1200;0.167
1300;0.183
1400;0.197
1500;0.217
1600;0.232
1700;0.296
1800;0.253
1900;0.352
2000;0.331
2100;0.319
2200;0.358
2300;0.367
2400;0.397
2500;0.371
2600;0.426
2700;0.405
2800;0.501
2900;0.447
3000;0.484
3100;0.492
3200;0.579
3300;0.51
3400;0.591
3500;0.578
3600;0.595
3700;0.599
3800;0.679
3900;0.877
4000;0.807
500;0.062
600;0.076
700;0.089
800;0.102
900;0.122
1000;0.135
1100;0.145
1200;0.155
1300;0.185
1400;0.197
1500;0.234
1600;0.254
1700;0.249
1800;0.407
1900;0.332
2000;0.314
2100;0.326
2200;0.374
2300;0.376
2400;0.374
2500;0.441
2600;0.434
2700;0.474
2800;0.442
2900;0.453
3000;0.477
3100;0.478
3200;0.539
3300;0.632
3400;0.576
3500;0.554
3600;0.557
3700;0.704
3800;0.754
3900;0.733
4000;0.659
500;0.09
600;0.077
700;0.104
800;0.103
900;0.124
1000;0.132
1100;0.158
1200;0.179
1300;0.195
1400;0.203
1500;0.226
1600;0.237
1700;0.252
1800;0.314
1900;0.28
2000;0.327
2100;0.317
2200;0.348
2300;0.412
2400;0.359
2500;0.46
2600;0.431
2700;0.426
2800;0.45
2900;0.484
3000;0.481
3100;0.494
3200;0.585
3300;0.581
3400;0.545
3500;0.583
3600;0.617
3700;0.601
3800;0.596
3900;0.598
4000;0.748
500;0.063
600;0.081
700;0.088
800;0.138
900;0.143
1000;0.137
1100;0.16
1200;0.174
1300;0.177
1400;0.221
1500;0.223
1600;0.232
1700;0.233
1800;0.262
1900;0.325
2000;0.297
2100;0.334
2200;0.33
2300;0.376
2400;0.361
2500;0.398
2600;0.419
2700;0.426
2800;0.453
2900;0.452
3000;0.484
3100;0.488
3200;0.511
3300;0.578
3400;0.653
3500;0.56
3600;0.538
3700;0.613
3800;0.615
3900;0.653
4000;0.664
500;0.09
600;0.136
700;0.135
800;0.149
900;0.181
1000;0.228
1100;0.23
1200;0.414
1300;0.259
1400;0.346
1500;0.304
1600;0.344
1700;0.353
1800;0.383
1900;0.31
2000;0.442
2100;0.443
2200;0.423
2300;0.495
2400;0.524
2500;0.528
2600;0.585
2700;0.462
2800;0.517
2900;0.475
3000;0.52
3100;0.467
3200;0.515
3300;0.523
3400;0.593
3500;0.549
3600;0.588
3700;0.6
3800;0.603
3900;0.621
4000;0.845
500;0.061
600;0.078
700;0.09
800;0.101
900;0.121
1000;0.13
1100;0.142
