500;0.088
600;0.102
700;0.122
800;0.143
900;0.158
1000;0.186
1100;0.213
1200;0.237
1300;0.25
1400;0.27
1500;0.296
1600;0.311
1700;0.33
1800;0.357
1900;0.38
2000;0.418
2100;0.44
2200;0.468
2300;0.48
2400;0.556
2500;0.534
2600;0.552
2700;0.634
2800;0.615
2900;0.639
3000;0.626
3100;0.665
3200;0.691
3300;0.743
3400;0.845
3500;0.763
3600;0.764
3700;0.811
3800;0.988
3900;0.858
4000;0.878
500;0.115
600;0.108
700;0.117
800;0.184
900;0.176
1000;0.27
1100;0.203
1200;0.222
1300;0.251
1400;0.279
1500;0.311
1600;0.331
1700;0.337
1800;0.359
1900;0.377
2000;0.395
2100;0.454
2200;0.437
2300;0.464
2400;0.486
2500;0.508
2600;0.553
2700;0.612
2800;0.621
2900;0.831
3000;0.642
3100;0.653
3200;0.682
3300;0.73
3400;0.849
3500;0.793
3600;0.87
3700;0.771
3800;0.807
3900;0.874
4000;0.867
500;0.083
600;0.109
700;0.119
800;0.142
900;0.174
1000;0.189
1100;0.21
1200;0.23
1300;0.252
1400;0.268
1500;0.294
1600;0.312
1700;0.351
1800;0.371
1900;0.443
2000;0.401
2100;0.424
2200;0.449
2300;0.476
2400;0.543
2500;0.603
2600;0.543
2700;0.583
2800;0.633
2900;0.712
3000;0.814
3100;0.656
3200;0.658
3300;0.825
3400;0.841
3500;0.851
3600;0.748
3700;0.791
3800;0.797
3900;0.869
4000;0.862
500;0.084
600;0.104
700;0.125
800;0.142
900;0.162
1000;0.227
1100;0.208
1200;0.223
1300;0.243
1400;0.274
1500;0.306
1600;0.303
1700;0.318
1800;0.356
1900;0.385
2000;0.401
2100;0.445
2200;0.457
2300;0.472
2400;0.509
2500;0.5
2600;0.528
2700;0.585
2800;0.656
2900;0.604
3000;0.642
3100;0.674
3200;0.687
3300;0.691
3400;0.716
3500;0.793
3600;0.764
3700;0.804
3800;0.792
3900;0.885
4000;0.942
500;0.081
600;0.099
700;0.122
800;0.146
900;0.176
1000;0.247
1100;0.212
1200;0.222
1300;0.272
1400;0.283
1500;0.303
1600;0.377
1700;0.352
1800;0.414
1900;0.384
