500;5;0.163
600;5;0.138
700;5;0.198
800;5;0.152
900;5;0.179
1000;5;0.234
1100;5;0.222
1200;5;0.398
1300;5;0.309
1400;5;0.383
1500;5;0.328
1600;5;0.371
1700;5;0.492
1800;5;0.514
1900;5;0.48
2000;5;0.516
2100;5;0.458
2200;5;0.473
2300;5;0.505
2400;5;0.562
2500;5;0.633
2600;5;0.58
2700;5;0.678
2800;5;0.65
2900;5;0.662
3000;5;0.675
3100;5;0.733
3200;5;0.7
3300;5;0.788
3400;5;0.817
3500;5;0.918
3600;5;0.812
3700;5;0.889
3800;5;0.961
3900;5;0.971
4000;5;0.943
500;10;0.105
600;10;0.121
700;10;0.137
800;10;0.172
900;10;0.245
1000;10;0.224
1100;10;0.263
1200;10;0.334
1300;10;0.334
1400;10;0.322
1500;10;0.335
1600;10;0.461
1700;10;0.392
1800;10;0.416
1900;10;0.484
2000;10;0.609
2100;10;0.492
2200;10;0.517
2300;10;0.57
2400;10;0.667
2500;10;0.598
2600;10;0.602
2700;10;0.641
2800;10;0.853
2900;10;0.717
3000;10;0.722
3100;10;0.731
3200;10;0.751
3300;10;0.822
3400;10;0.805
3500;10;0.852
3600;10;0.882
3700;10;0.91
3800;10;1.032
3900;10;1.05
4000;10;0.997
500;20;0.111
600;20;0.129
700;20;0.16
800;20;0.187
900;20;0.21
1000;20;0.228
1100;20;0.275
1200;20;0.288
1300;20;0.31
1400;20;0.34
1500;20;0.373
1600;20;0.388
1700;20;0.546
1800;20;0.486
1900;20;0.529
2000;20;0.525
2100;20;0.581
2200;20;0.558
2300;20;0.574
2400;20;0.604
2500;20;0.662
2600;20;0.689
2700;20;0.746
2800;20;0.791
2900;20;0.917
3000;20;0.994
3100;20;1.066
3200;20;0.847
3300;20;0.891
3400;20;1.073
3500;20;1.221
3600;20;1.177
3700;20;1.075
3800;20;1.242
3900;20;1.044
4000;20;1.091
500;50;0.13
600;50;0.194
700;50;0.218
800;50;0.26
900;50;0.308
1000;50;0.272
1100;50;0.303
1200;50;0.328
1300;50;0.364
1400;50;0.427
1500;50;0.449
1600;50;0.49
1700;50;0.48
1800;50;0.531
1900;50;0.557
2000;50;0.603
2100;50;0.642
2200;50;0.695
2300;50;0.661
2400;50;0.72
2500;50;0.759
2600;50;0.773
2700;50;1.043
2800;50;1.018
2900;50;1.084
3000;50;0.937
3100;50;0.964
3200;50;0.942
3300;50;0.977
3400;50;1.124
3500;50;1.108
3600;50;1.221
3700;50;1.603
3800;50;1.261
3900;50;1.186
4000;50;1.455
500;5;0.094
600;5;0.116
700;5;0.13
800;5;0.153
900;5;0.223
1000;5;0.193
1100;5;0.231
1200;5;0.241
1300;5;0.266
1400;5;0.286
1500;5;0.322
1600;5;0.344
1700;5;0.381
1800;5;0.377
1900;5;0.54
2000;5;0.614
2100;5;0.486
2200;5;0.622
2300;5;0.596
2400;5;0.575
2500;5;0.533
2600;5;0.724
2700;5;0.623
2800;5;0.668
2900;5;0.662
3000;5;0.669
3100;5;0.754
3200;5;0.768
3300;5;0.907
3400;5;0.763
3500;5;0.808
3600;5;0.799
3700;5;0.877
3800;5;0.862
3900;5;0.926
4000;5;0.967
500;10;0.105
600;10;0.125
700;10;0.143
800;10;0.168
900;10;0.265
1000;10;0.221
1100;10;0.264
1200;10;0.297
1300;10;0.321
1400;10;0.349
1500;10;0.36
1600;10;0.422
1700;10;0.521
1800;10;0.434
1900;10;0.443
2000;10;0.594
2100;10;0.542
2200;10;0.523
2300;10;0.611
2400;10;0.581
2500;10;0.63
2600;10;0.612
2700;10;0.674
2800;10;0.657
2900;10;0.712
3000;10;0.696
3100;10;0.734
3200;10;0.788
3300;10;0.829
3400;10;0.947
3500;10;0.933
3600;10;0.881
3700;10;0.919
3800;10;0.929
3900;10;1.001
4000;10;1.22
500;20;0.106
600;20;0.174
700;20;0.155
800;20;0.245
900;20;0.226
1000;20;0.236
1100;20;0.371
1200;20;0.378
1300;20;0.316
1400;20;0.343
1500;20;0.361
1600;20;0.413
1700;20;0.409
1800;20;0.467
1900;20;0.463
2000;20;0.491
2100;20;0.517
2200;20;0.548
2300;20;0.587
2400;20;0.609
2500;20;0.634
2600;20;0.707
2700;20;0.766
2800;20;0.861
2900;20;0.78
3000;20;0.797
3100;20;0.819
3200;20;0.887
3300;20;0.824
3400;20;0.93
3500;20;1.181
3600;20;1.541
3700;20;1.194
3800;20;1.066
3900;20;1.049
4000;20;1.096
500;50;0.126
600;50;0.145
700;50;0.177
800;50;0.211
900;50;0.254
1000;50;0.257
1100;50;0.3
1200;50;0.326
1300;50;0.389
1400;50;0.404
1500;50;0.56
1600;50;0.45
1700;50;0.505
1800;50;0.522
1900;50;0.557
2000;50;0.56
2100;50;0.832
2200;50;0.77
2300;50;0.767
2400;50;0.794
2500;50;0.877
2600;50;0.961
2700;50;0.807
2800;50;0.934
2900;50;0.906
3000;50;0.863
3100;50;0.955
3200;50;1.179
3300;50;1.051
3400;50;1.007
3500;50;1.027
3600;50;1.114
3700;50;1.12
3800;50;1.154
3900;50;1.238
4000;50;1.244
500;5;0.095
600;5;0.153
700;5;0.144
800;5;0.216
900;5;0.234
1000;5;0.236
1100;5;0.229
1200;5;0.293
1300;5;0.278
1400;5;0.29
1500;5;0.314
1600;5;0.345
1700;5;0.397
1800;5;0.391
1900;5;0.462
2000;5;0.459
2100;5;0.5
2200;5;0.514
2300;5;0.499
2400;5;0.616
2500;5;0.577
2600;5;0.578
2700;5;0.605
2800;5;0.638
2900;5;0.659
3000;5;0.708
3100;5;0.746
3200;5;0.738
3300;5;0.827
3400;5;0.799
3500;5;0.844
3600;5;1.093
3700;5;0.899
3800;5;0.893
3900;5;0.924
4000;5;0.907
500;10;0.106
600;10;0.124
700;10;0.147
800;10;0.165
900;10;0.185
1000;10;0.215
1100;10;0.229
1200;10;0.259
1300;10;0.337
1400;10;0.368
1500;10;0.392
1600;10;0.357
1700;10;0.397
1800;10;0.42
1900;10;0.439
2000;10;0.508
2100;10;0.586
2200;10;0.523
2300;10;0.553
2400;10;0.566
2500;10;0.587
2600;10;0.636
2700;10;0.745
2800;10;0.649
2900;10;0.705
3000;10;0.717
3100;10;0.759
3200;10;0.777
3300;10;0.979
3400;10;0.914
3500;10;0.879
3600;10;0.884
3700;10;0.903
3800;10;0.933
3900;10;0.981
4000;10;1.007
500;20;0.112
600;20;0.131
700;20;0.165
800;20;0.194
900;20;0.204
1000;20;0.234
1100;20;0.263
1200;20;0.329
1300;20;0.436
1400;20;0.412
1500;20;0.425
1600;20;0.403
1700;20;0.432
1800;20;0.496
1900;20;0.561
2000;20;0.617
2100;20;0.53
2200;20;0.547
2300;20;0.584
2400;20;0.63
2500;20;0.683
2600;20;0.658
2700;20;0.714
2800;20;0.81
2900;20;0.936
3000;20;0.806
3100;20;0.818
3200;20;0.893
3300;20;0.866
3400;20;0.941
3500;20;0.969
3600;20;1.017
3700;20;1.063
3800;20;1.015
3900;20;1.118
4000;20;1.208
500;50;0.122
600;50;0.149
700;50;0.173
800;50;0.206
900;50;0.241
1000;50;0.269
1100;50;0.306
1200;50;0.321
1300;50;0.358
1400;50;0.394
1500;50;0.51
1600;50;0.443
1700;50;0.485
1800;50;0.515
1900;50;0.546
2000;50;0.654
2100;50;0.686
2200;50;0.769
2300;50;0.686
2400;50;0.687
2500;50;0.846
2600;50;0.829
2700;50;0.796
2800;50;0.941
2900;50;0.888
3000;50;0.902
3100;50;0.929
3200;50;0.94
3300;50;1.103
3400;50;1.049
3500;50;1.06
3600;50;1.188
3700;50;1.138
3800;50;1.179
3900;50;1.215
4000;50;1.378
500;5;0.093
600;5;0.118
700;5;0.133
800;5;0.154
900;5;0.184
1000;5;0.213
1100;5;0.222
1200;5;0.241
1300;5;0.307
1400;5;0.287
1500;5;0.315
1600;5;0.351
1700;5;0.369
1800;5;0.386
1900;5;0.404
2000;5;0.446
2100;5;0.703
2200;5;0.586
2300;5;0.57
2400;5;0.547
2500;5;0.551
2600;5;0.625
2700;5;0.698
2800;5;0.643
2900;5;0.715
3000;5;0.689
3100;5;0.737
3200;5;0.766
3300;5;0.762
3400;5;0.783
3500;5;0.783
3600;5;0.849
3700;5;0.896
3800;5;0.888
3900;5;0.938
4000;5;0.943
500;10;0.198
600;10;0.153
700;10;0.139
800;10;0.163
900;10;0.197
1000;10;0.228
1100;10;0.236
1200;10;0.26
1300;10;0.286
1400;10;0.333
