100;579,314
200;1352,712
300;2009,1200
400;3008,1625
500;6742,2132
600;4456,2608
700;4899,3111
800;5654,3663
900;6095,4198
1000;6674,4792
1100;7140,5314
1200;7814,5800
1300;11181,6426
1400;12482,6861
1500;22944,7510
1600;17345,8120
1700;12709,8657
1800;14103,9213
1900;14144,9913
2000;15332,10569
2100;14513,10997
2200;15128,11729
2300;21692,12255
2400;189524,12840
2500;28079,13456
2600;26152,14130
2700;25829,14678
2800;29398,15419
2900;28120,15995
3000;66506,16602
3100;28133,17186
3200;29064,18130
3300;32960,18504
3400;38815,19216
3500;36382,19654
3600;35998,20504
3700;38905,21133
3800;35012,21609
3900;32949,22301
4000;35880,23069
4100;44952,23665
4200;34248,24490
4300;42619,24903
4400;37014,25455
4500;39020,26416
4600;40486,27173
4700;38111,27687
4800;41191,28602
4900;42658,28918
5000;41582,29751
5100;40889,30221
5200;46228,31126
5300;42303,31568
5400;46765,32494
5500;44689,33045
5600;44181,33792
5700;44553,34289
5800;48330,34922
5900;48388,36004
6000;47489,36412
6100;47349,37370
6200;62700,38259
6300;53480,38691
6400;60431,39279
6500;50637,40050
6600;51468,40993
6700;53198,41432
6800;53153,42743
6900;53836,43074
7000;55988,43676
7100;63965,44570
7200;56073,45256
7300;56784,45894
7400;58209,46257
7500;58498,46788
7600;58734,47939
7700;59791,48610
7800;60467,49153
7900;61789,50025
8000;62572,51198
8100;63519,51197
8200;64948,52429
8300;66150,52481
8400;66848,53465
8500;68770,54710
8600;68442,54661
8700;68342,55875
8800;69508,56925
8900;69856,57704
9000;75190,57716
9100;71490,59138
9200;72802,59046
9300;78723,60373
9400;76195,61127
9500;75702,60990
9600;76002,62109
9700;76625,63464
9800;79289,63517
9900;78556,64825
10000;80755,65094
