100;549,226
200;1192,535
300;1851,880
400;3761,1235
500;3068,1594
600;4086,1958
700;4352,2362
800;4814,2787
900;5431,3185
1000;5723,3597
1100;6580,4044
1200;8878,4454
1300;9782,4912
1400;12113,5380
1500;16067,5817
1600;10715,6288
1700;11600,6794
1800;11804,7206
1900;12889,7700
2000;13269,8223
2100;13640,8635
2200;20958,9156
2300;22853,9644
2400;24737,10149
2500;23019,10609
2600;23436,11161
2700;24523,11609
2800;20923,12146
2900;28033,12655
3000;22767,13194
3100;26624,13655
3200;27578,14215
3300;29318,14765
3400;31581,15271
3500;31138,15810
3600;33385,16374
3700;36514,16933
3800;33662,17436
3900;34325,17926
4000;29914,18515
4100;33157,18986
4200;29100,19611
4300;43603,20149
4400;33495,20668
4500;30189,21192
4600;35362,21644
4700;33952,22247
4800;35179,22691
4900;37192,23287
5000;38926,23886
5100;40511,24131
5200;39060,24757
5300;41862,25192
5400;39953,25731
5500;43128,26084
5600;42586,26691
5700;41541,27115
5800;47441,27791
5900;50218,28213
6000;45817,28567
6100;59336,29209
6200;57150,29518
6300;59520,30454
6400;59642,30796
6500;50986,31436
6600;51679,32056
6700;52420,32596
6800;59511,33302
6900;55342,33844
7000;55832,34288
7100;55729,35040
7200;58426,35700
7300;57533,36137
7400;63627,36784
7500;58616,37163
7600;59588,37933
7700;59644,38420
7800;61054,39169
7900;62420,39704
8000;62725,40340
8100;64432,40847
8200;66224,41584
8300;65803,42023
8400;67111,42892
8500;67786,43604
8600;67624,43860
8700;70909,44634
8800;71304,45369
8900;70849,45928
9000;71940,46609
9100;73143,47165
9200;73073,47640
9300;78285,48476
9400;74830,48873
9500;75929,49514
9600;76599,50123
9700;79736,50942
9800;79272,51322
9900;81342,52137
10000;81494,52654
