100;479;373
100;464;373
100;464;373
100;447;373
100;519;373
200;1026;917
200;1150;917
200;1025;917
200;1382;917
200;991;917
300;1697;1529
300;1752;1529
300;1762;1529
300;1684;1529
300;1831;1529
400;2209;2223
400;2215;2223
400;2212;2223
400;3022;2223
400;2613;2223
500;2752;2988
500;4002;2988
500;3094;2988
500;3377;2988
500;2638;2988
600;3977;3636
600;4280;3636
600;4687;3636
600;4227;3636
600;4020;3636
700;4808;4358
700;4902;4358
700;5242;4358
700;4576;4358
700;5985;4358
800;6350;5237
800;6027;5237
800;5548;5237
800;5205;5237
800;5012;5237
900;5848;6073
900;5480;6073
900;5473;6073
900;5599;6073
900;5630;6073
1000;5721;7100
1000;5672;7100
1000;5693;7100
1000;5651;7100
1000;5767;7100
1100;7242;7775
1100;7590;7775
1100;7238;7775
1100;7669;7775
1100;12804;7775
1200;12215;8533
1200;10225;8533
1200;8496;8533
1200;8515;8533
1200;8029;8533
1300;8517;9431
1300;8532;9431
1300;8639;9431
1300;8441;9431
1300;8438;9431
1400;9182;10256
1400;9209;10256
1400;9552;10256
1400;10596;10256
1400;11803;10256
1500;10208;11236
1500;10619;11236
1500;9607;11236
1500;9691;11236
1500;9919;11236
1600;10982;12171
1600;11249;12171
1600;10896;12171
1600;10538;12171
1600;10650;12171
1700;10662;13087
1700;11067;13087
1700;11173;13087
1700;12834;13087
1700;10612;13087
1800;11325;14083
1800;11281;14083
1800;11402;14083
1800;13163;14083
1800;11298;14083
1900;11751;15062
1900;11656;15062
1900;11589;15062
1900;11673;15062
1900;11613;15062
2000;12095;16224
2000;12094;16224
2000;12107;16224
2000;12540;16224
2000;12136;16224
2100;14688;17183
2100;14284;17183
2100;14283;17183
2100;14335;17183
2100;14401;17183
2200;15302;18020
2200;15335;18020
2200;15257;18020
2200;15266;18020
2200;15271;18020
2300;16270;18820
2300;16149;18820
2300;16239;18820
2300;20855;18820
2300;16136;18820
2400;16970;19719
2400;16891;19719
2400;16913;19719
2400;17011;19719
2400;16816;19719
2500;17604;20730
2500;17509;20730
2500;17563;20730
2500;17483;20730
2500;17497;20730
2600;18148;21729
2600;18201;21729
2600;18123;21729
2600;18312;21729
2600;18372;21729
2700;18884;22470
2700;18735;22470
2700;23828;22470
2700;19012;22470
2700;18808;22470
2800;19432;23639
2800;19480;23639
2800;19413;23639
2800;20264;23639
2800;19980;23639
2900;20545;24700
2900;20700;24700
2900;20815;24700
2900;21374;24700
2900;19967;24700
3000;20651;25770
3000;20579;25770
3000;20607;25770
3000;20652;25770
3000;20562;25770
3100;21319;26842
3100;21079;26842
3100;21146;26842
3100;21092;26842
3100;21156;26842
3200;21722;27786
3200;21636;27786
3200;21638;27786
3200;21659;27786
3200;21723;27786
3300;22256;28809
3300;22253;28809
3300;26699;28809
3300;22397;28809
