100;173;742
100;166;663
100;177;837
100;158;747
100;154;674
200;379;1854
200;373;1707
200;351;1688
200;640;1835
200;405;1866
300;827;3008
300;724;3551
300;591;2852
300;647;3140
300;764;3596
400;972;4561
400;935;4595
400;937;4198
400;1131;4386
400;1038;4088
500;1295;5937
500;1422;5811
500;1742;6477
500;1544;5986
500;1111;5478
600;1486;7435
600;1662;6906
600;1567;6965
600;1383;7096
600;1416;7224
700;1913;8603
700;1773;8917
700;1750;9080
700;1711;8713
700;2310;8833
800;2672;10890
800;2829;11607
800;2008;10414
800;2485;10079
800;2028;9834
900;2318;11599
900;2385;11989
900;2593;11650
900;2625;13160
900;2396;11889
1000;2716;14751
1000;2755;14653
1000;3083;15057
1000;2775;14401
1000;2601;13336
1100;3266;16404
1100;3036;15593
1100;3057;16405
1100;3568;17788
1100;3997;15888
1200;5919;17477
1200;3604;16858
1200;3374;17071
1200;3575;16694
1200;3186;16231
1300;3864;19514
1300;3725;20110
1300;3549;19036
1300;3407;18009
1300;3523;18920
1400;3959;21427
1400;4331;21825
1400;4104;20455
1400;4134;20710
1400;4700;21302
1500;4847;23351
1500;5022;24731
1500;4791;24050
1500;4558;23044
1500;4378;22914
1600;5043;26395
1600;5082;26701
1600;4724;24527
1600;5404;26759
1600;5556;27764
1700;5153;25953
1700;5034;25694
1700;5784;29364
1700;5302;29023
1700;5175;26577
1800;5644;30787
1800;5281;28363
1800;5505;29457
1800;5403;28366
1800;5747;30401
1900;5786;31234
1900;5853;31945
1900;5456;30195
1900;5719;30931
1900;5774;30916
2000;5706;31049
2000;6155;33440
2000;6058;32666
2000;5828;31905
2000;6110;32660
2100;6150;33723
2100;6223;33975
2100;6173;33536
2100;6549;34405
2100;6347;35120
2200;7032;38538
2200;6647;36532
2200;6606;35747
2200;7933;43032
2200;7404;39894
2300;7097;38775
2300;7787;41906
2300;6919;38336
2300;8210;39701
2300;6999;38302
2400;7466;41362
2400;8024;42291
2400;7773;41888
2400;8069;45071
2400;7635;41426
2500;7765;43148
2500;8809;46605
2500;7999;42713
2500;8446;47722
2500;8486;46264
2600;8784;46339
2600;8348;45452
2600;8292;44943
2600;8314;45828
2600;8452;46086
2700;8471;47440
2700;9604;51928
2700;8933;48244
2700;9098;50029
2700;8848;48537
2800;9245;49739
2800;9171;51945
2800;9135;50160
2800;10199;48773
2800;9319;50716
2900;9739;51555
2900;9992;52169
2900;10000;52042
2900;9804;52525
2900;8744;49397
3000;9315;51894
3000;9833;55119
3000;9290;52290
3000;9239;51927
3000;10640;58738
3100;10155;55997
3100;10714;58673
3100;10410;57654
3100;10211;56404
3100;10056;56238
3200;10487;58059
3200;10855;59969
3200;11207;62681
3200;10597;58399
3200;11584;62383
3300;11104;60510
3300;10613;60235
3300;11385;60608
3300;11110;60285
3300;11533;61779
3400;11214;61902
3400;11978;69091
3400;10881;60292
3400;11008;62458
3400;11089;62192
3500;11278;62910
3500;12333;66231
3500;12023;65296
3500;12732;67178
3500;12741;72183
3600;12667;70994
3600;12917;70185
3600;11931;66550
3600;12283;67999
3600;11988;67173
3700;12697;72047
3700;13619;73286
3700;12455;68455
3700;12754;70665
3700;12583;71163
3800;13708;74754
3800;13017;72167
3800;15666;71380
3800;12841;71365
3800;13278;74531
3900;17807;73715
3900;13297;75027
3900;14763;79867
3900;13838;76200
3900;12778;71657
4000;14338;79716
4000;13984;80276
4000;13871;75953
4000;13241;73764
4000;13349;75617
4100;15507;83519
4100;14190;79106
4100;14381;80773
4100;13567;77226
4100;15298;83379
4200;15001;83034
4200;14172;79058
4200;15411;84634
4200;14221;79895
4200;14036;79607
4300;15316;86631
4300;14948;84772
4300;15087;84626
4300;14885;82632
4300;14686;83509
4400;15759;87490
4400;14628;83369
4400;15550;86139
4400;14949;85748
4400;14876;84017
4500;16304;90367
4500;15522;89141
4500;17228;97039
4500;14956;84940
4500;16594;92710
4600;15911;91023
4600;17273;96782
4600;17078;94481
4600;16201;92816
4600;16575;96665
4700;16528;93538
4700;16577;93366
4700;18499;91728
4700;16325;93815
4700;17608;98715
4800;17880;98342
4800;16553;93228
4800;17087;96948
4800;17052;97863
4800;17206;98190
4900;17793;99661
4900;17540;100034
4900;17194;97375
4900;17620;95763
4900;17330;98793
5000;16975;98435
5000;18440;103816
5000;18233;102287
5000;19137;107361
5000;18407;103050
5100;18245;102835
5100;18220;104615
5100;18905;104509
5100;18561;104206
5100;18072;104386
5200;17689;101780
5200;18901;105377
5200;18143;104822
5200;17815;102343
5200;18484;105101
5300;21030;118031
5300;19371;110235
5300;19970;111190
5300;18791;107285
5300;18846;107571
5400;18943;106170
5400;21397;110724
5400;20954;116806
5400;19770;112624
5400;20111;111742
5500;20724;117065
5500;19184;110626
5500;21798;122636
5500;19596;111566
5500;21251;122746
5600;21016;118620
5600;22296;122315
5600;21569;119895
5600;19927;114549
5600;20531;118708
5700;21493;123337
5700;21440;120639
5700;21933;126609
5700;20862;119296
5700;21744;123404
5800;21065;120986
5800;21468;122782
5800;20387;117783
5800;20736;118110
5800;21391;121659
