100;159;690
200;352;1681
300;657;3063
400;965;4535
500;1266;5872
600;1487;7283
700;1922;9292
800;2034;10299
900;2439;12505
1000;2777;14170
1100;2905;15237
1200;5033;18144
1300;4077;20879
1400;4705;20406
1500;4453;22877
1600;5513;24965
1700;4950;26566
1800;5791;30251
1900;6930;30356
2000;6177;31454
2100;7398;35443
2200;7099;38156
2300;6942;37850
2400;8892;45477
2500;7924;41095
2600;8770;47631
2700;10445;47040
2800;9697;52035
2900;9598;51734
3000;10255;53580
3100;10240;56852
3200;10974;60283
3300;11323;60382
3400;11711;64996
3500;11744;62706
3600;12469;67839
3700;15192;74070
3800;13665;75521
3900;13720;73638
4000;13858;76549
4100;20729;75166
4200;16369;90188
4300;14697;82179
4400;14890;83147
4500;16107;88988
4600;18204;91837
4700;16986;95891
4800;16575;95035
4900;19118;101082
5000;18112;102242
5100;18838;102821
5200;25773;100906
5300;30860;113106
5400;34921;114381
5500;22339;119306
5600;22359;119299
5700;22355;121253
5800;21465;121747
5900;24722;138411
6000;23890;127854
6100;24186;131845
6200;22861;129169
6300;28209;134746
6400;24968;140794
6500;24929;141219
6600;25924;143823
6700;33450;145656
6800;27534;151248
6900;26320;150738
7000;28123;153041
7100;29248;165018
7200;28194;162110
7300;27992;157587
7400;33169;176615
7500;31096;165738
7600;40635;174283
7700;29488;165769
7800;31125;177688
7900;33087;182824
8000;38809;191256
8100;32170;183699
8200;31770;180365
8300;35809;185524
8400;32065;182463
8500;33742;187673
8600;35042;191382
8700;40143;203539
8800;36817;205117
8900;34203;194844
9000;37093;197501
9100;37333;209254
9200;40993;215717
9300;47749;218128
9400;41135;215961
9500;50129;221920
9600;41935;237002
9700;48607;220680
9800;41750;224842
9900;44428;227277
10000;47414;230920
