100;649,221
200;1390,431
300;2284,842
400;2971,829
500;3652,1153
600;5010,1660
700;5737,1753
800;6530,2343
900;7361,1984
1000;7890,2621
1100;9688,2996
1200;11607,3398
1300;11414,3748
1400;12524,4378
1500;13204,3953
1600;17731,4990
1700;14994,4758
1800;15520,5682
1900;16416,5733
2000;16588,5180
2100;19871,5513
2200;20553,6675
2300;21855,6853
2400;22889,7235
2500;50212,8654
2600;24617,8114
2700;25864,7820
2800;26550,8197
2900;27398,10131
3000;27617,8692
3100;28923,11246
3200;29114,8205
3300;30044,9007
3400;30565,8678
3500;32445,11451
3600;34043,9497
3700;34395,13973
3800;34324,11530
3900;35978,15042
4000;36070,14751
4100;38145,11162
4200;44381,14753
4300;43681,15498
4400;44729,16632
4500;44869,12068
4600;46565,12276
4700;48012,13774
4800;49528,15843
4900;61130,13207
5000;50057,18314
5100;50739,18790
5200;51799,20526
5300;54923,19547
5400;55171,18439
5500;54362,18983
5600;54205,13732
5700;55061,14551
5800;56363,16212
5900;58327,23047
6000;58943,21188
6100;60429,23940
6200;61206,19088
6300;61120,18084
6400;61603,18279
6500;63237,24715
6600;63855,18770
6700;63478,17178
6800;64875,19386
6900;65403,18322
7000;66964,24718
7100;72578,23753
7200;69535,21549
7300;70560,20532
7400;70792,18720
7500;73789,25945
7600;72485,25401
7700;101479,23052
7800;145382,26221
7900;85988,26019
8000;75749,24007
8100;78454,31865
8200;88618,26782
8300;86416,24942
8400;88643,32315
8500;89781,29575
8600;90370,24126
8700;92078,30064
8800;93539,22575
8900;107950,30221
9000;101564,26016
9100;96803,24493
9200;97715,30779
9300;98950,25741
9400;101291,30589
9500;100470,34438
9600;104400,35044
9700;103074,37961
9800;103579,27174
9900;102292,23225
10000;105526,37703
