100;1932,195
200;3724,471
300;5663,795
400;6777,1111
500;7589,1407
600;8034,1738
700;11024,2082
800;10183,2435
900;11007,2775
1000;11893,3126
1100;13996,3519
1200;20521,3851
1300;19281,4213
1400;17682,4595
1500;19219,4977
1600;21215,5327
1700;22801,5745
1800;24118,6073
1900;24583,6422
2000;28091,6939
2100;28205,7206
2200;32123,7723
2300;43899,8063
2400;39483,8550
2500;37578,8928
2600;42060,9416
2700;39703,9644
2800;44073,10182
2900;46633,10657
3000;53431,11045
3100;50955,11443
3200;53066,11901
3300;55507,12290
3400;57054,12742
3500;60009,13222
3600;61958,13653
3700;64726,14162
3800;67119,14571
3900;69960,14988
4000;71808,15520
4100;72603,15866
4200;78804,16548
4300;77941,16817
4400;84427,17398
4500;83376,17877
4600;88266,18337
4700;91746,18822
4800;92815,19259
4900;95511,19850
5000;100554,20244
5100;100679,20778
5200;106453,21369
5300;105919,21675
5400;109364,22303
5500;112831,22776
5600;133891,23168
5700;118262,23716
5800;125503,24341
5900;132597,24807
6000;124270,25130
6100;127527,25746
6200;128929,26192
6300;134025,26842
6400;134146,27155
6500;140739,27780
6600;142093,28381
6700;143564,28865
6800;148442,29344
6900;149302,30002
7000;152988,30328
7100;155382,31096
7200;159200,31617
7300;159962,32019
7400;162532,32598
7500;162855,32950
7600;165931,33618
7700;168162,34091
7800;171542,34672
7900;180106,35173
8000;184580,35708
8100;182392,36195
8200;183530,36808
8300;182748,37323
8400;198152,38039
8500;190921,38480
8600;207960,38882
8700;197978,39517
8800;201428,40188
8900;212417,40756
9000;204326,41333
9100;204037,41916
9200;208323,42336
9300;211934,43052
9400;216773,43430
9500;233168,44021
9600;219396,44527
9700;222276,45287
9800;221198,45578
9900;224918,46351
10000;227908,46823
