100;574;258
200;1555;607
300;2270;972
400;2530;1413
500;3299;1807
600;3790;2241
700;4376;2689
800;5067;3223
900;5705;3706
1000;6428;4219
1100;7197;4760
1200;7950;5257
1300;8657;5893
1400;10864;6211
1500;9907;6804
1600;10575;7369
1700;11347;8031
1800;12076;8687
1900;13996;9195
2000;16548;9839
2100;14260;10179
2200;15110;10928
2300;17591;11543
2400;17006;12067
2500;17412;12662
2600;20491;13116
2700;18636;13582
2800;19674;14378
2900;22460;15118
3000;21155;15676
3100;22175;16554
3200;22641;16914
3300;23513;17563
3400;27694;18385
3500;25162;18541
3600;26055;19333
3700;26477;19798
3800;27588;20443
3900;28148;21280
4000;44467;21823
4100;31136;22696
4200;30847;23222
4300;31476;23892
4400;32243;23888
4500;35086;25009
4600;33895;25329
4700;35157;26164
4800;35788;26303
4900;36611;27015
5000;37740;28037
5100;86759;27720
5200;59829;28177
5300;57778;28554
5400;43494;28555
5500;42611;28464
5600;44279;29602
5700;43768;29870
5800;45017;29989
5900;46167;30830
6000;46633;30649
6100;50852;30923
6200;50065;31051
6300;49466;32162
6400;56953;32386
6500;52465;33205
6600;53858;33677
6700;55277;34170
6800;54567;34931
6900;55798;35532
7000;56535;36083
7100;57979;36712
7200;64134;37427
7300;60396;37793
7400;60660;38502
7500;62614;38952
7600;68480;39676
7700;67226;40331
7800;66132;41104
7900;67482;41568
8000;65284;42257
8100;66329;42792
8200;67846;43686
8300;73865;44186
8400;68917;44932
8500;73179;45740
8600;70732;46066
8700;75049;46833
8800;73153;47686
8900;73769;48294
9000;85318;49052
9100;78734;49700
9200;78791;50090
9300;85532;51022
9400;83375;51472
9500;79406;52148
9600;170859;52679
9700;82241;53670
9800;101019;54118
9900;98336;55040
10000;87432;55422
