100;197;909
100;169;742
100;150;644
100;158;708
100;152;711
200;373;1712
200;393;1825
200;395;1840
200;396;1826
200;395;1821
300;659;3290
300;633;3217
300;607;3028
300;633;3239
300;607;2968
400;824;4006
400;919;4491
400;902;4425
400;878;4317
400;815;4100
500;1096;5541
500;1122;5663
500;1302;5576
500;1113;5610
500;1524;5730
600;1971;8489
600;1437;7247
600;1438;7132
600;1308;6726
600;1775;8710
700;1756;9216
700;1736;9073
700;1870;9259
700;1653;8343
700;1860;9545
800;2052;11016
800;2064;10504
800;1890;9850
800;2149;10857
800;2047;10533
900;2563;13304
900;2410;12519
900;2301;11961
900;2546;13329
900;2396;12223
1000;2813;14613
1000;2400;12754
1000;2541;13118
1000;2711;13753
1000;2824;14741
1100;3338;16825
1100;3091;15833
1100;3445;15208
1100;3261;16752
1100;3015;15595
1200;3503;17946
1200;3423;18091
1200;3435;17795
1200;3374;17519
1200;3295;17381
1300;3653;18520
1300;3643;19322
1300;3987;20594
1300;3563;18813
1300;3658;19390
1400;3850;20757
1400;3902;20872
1400;4253;23067
1400;5376;21175
1400;4443;20845
1500;4676;22871
1500;4601;25096
1500;5109;26431
1500;4315;22518
1500;4330;23238
1600;4766;25010
1600;5371;25360
1600;4993;25888
1600;4583;25425
1600;4589;24620
1700;5091;27186
1700;5653;29533
1700;4920;26520
1700;5157;27406
1700;5326;29006
1800;5408;29302
1800;5372;28750
1800;5345;28498
1800;5165;28145
1800;5424;28910
1900;6378;33306
1900;5821;31289
1900;5811;30905
1900;5723;31200
1900;5440;29910
2000;6498;35056
2000;5997;32555
2000;6231;34657
2000;6446;34092
2000;6135;32491
2100;6931;35344
2100;6649;35032
2100;6666;36747
2100;6413;35573
2100;6835;36734
2200;6682;36302
2200;7080;38245
2200;6768;37074
2200;6680;36289
2200;6594;35930
2300;7095;39161
2300;7561;40824
2300;7196;39850
2300;7326;40908
2300;7131;38683
2400;7353;41593
2400;7609;41991
2400;7481;40609
2400;7424;41088
2400;7570;40973
2500;7271;40618
2500;8021;44074
2500;7741;42714
2500;8215;44666
2500;8531;43730
2600;9495;47929
2600;8364;46231
2600;8472;46080
2600;8479;46582
2600;8056;44487
2700;9376;46539
2700;9545;50558
2700;8892;49670
2700;9047;49285
2700;8733;46529
2800;10129;54732
2800;8923;49372
2800;10266;55809
2800;8553;47712
2800;9087;50829
2900;9397;51666
2900;9344;51912
2900;9480;52781
2900;9612;53818
2900;9093;51202
3000;9447;52408
3000;9994;55320
3000;9444;52139
3000;10603;57163
3000;11916;54424
3100;10107;55870
3100;10537;58462
3100;10466;57420
3100;9674;54250
3100;10196;57422
3200;10843;60393
3200;10677;60008
3200;10785;60245
3200;11741;58190
3200;10402;57859
3300;11206;61186
3300;11733;65365
3300;11775;63622
3300;10804;60782
3300;11095;62147
3400;12524;64295
3400;11343;63447
3400;12299;65411
3400;13542;71607
3400;11779;63884
3500;11485;64883
3500;11267;63566
3500;12737;67900
3500;12116;66862
3500;11396;63198
3600;11605;66405
3600;12109;67549
3600;11768;66086
3600;11740;66058
3600;12702;68748
3700;13040;69720
3700;12632;69265
3700;12682;69949
3700;12425;69905
3700;13635;74574
3800;14754;71216
3800;12166;69324
3800;12774;71719
3800;14012;77396
3800;13276;73090
3900;13357;75057
3900;13276;74565
3900;13079;72622
3900;15802;88007
3900;13571;75696
4000;13978;78575
4000;13536;75816
4000;13762;76694
4000;13821;75907
4000;14735;81657
4100;13867;78194
4100;13961;78714
4100;13646;78143
4100;13236;75848
4100;14424;80557
4200;14399;80004
4200;15131;84508
4200;15350;86258
4200;14697;81777
4200;13860;79036
4300;16312;89354
4300;15289;85232
4300;15087;84679
4300;15428;85846
4300;16542;90534
4400;16252;92813
4400;15730;87923
4400;15270;86858
4400;15701;87655
4400;15444;86338
4500;15767;89964
4500;17412;97478
4500;16013;88648
4500;16337;91804
4500;15969;90510
4600;15619;89255
4600;16269;91907
4600;17422;96458
4600;16270;93518
4600;15754;90402
4700;17085;95828
4700;15869;89169
4700;16170;92514
4700;16774;95657
4700;17179;95706
4800;17287;96754
4800;18124;100281
4800;17816;100786
4800;17595;97544
4800;16869;96057
4900;18815;107171
4900;17353;94104
4900;16795;96132
4900;17155;97708
4900;17029;94560
5000;18205;101036
5000;17847;103597
5000;17302;99062
5000;17930;101601
5000;18622;103041
5100;18316;102470
5100;19006;108143
5100;17432;100286
5100;17883;101212
5100;18890;104798
5200;18526;105480
5200;19641;109228
5200;18908;105709
5200;18842;106251
5200;19177;108079
5300;18801;106101
5300;18651;108619
5300;18623;106922
5300;18226;103780
5300;19372;109128
5400;18705;108019
5400;19075;107624
5400;19547;111100
5400;19044;110015
5400;18929;110741
5500;20318;113521
5500;19835;111972
5500;20237;116653
5500;21219;118252
5500;23130;114242
5600;20293;116891
5600;18929;110073
5600;20042;114082
5600;20712;118931
5600;20277;115397
5700;20583;117284
5700;20308;117747
5700;21098;117952
5700;20308;114715
5700;20629;115957
5800;21493;119093
5800;20265;117328
5800;20284;117078
5800;21163;120377
5800;21131;120832
5900;22186;126050
5900;20870;120365
5900;24873;133696
5900;22286;128953
5900;22195;125172
6000;21835;125414
6000;21178;120438
6000;22563;127321
6000;23631;132580
6000;23103;132401
6100;21935;127147
6100;22189;128351
6100;23090;130273
6100;29125;128891
6100;23170;132286
6200;23861;132568
6200;24254;138345
6200;23453;131564
6200;23786;134419
6200;23986;136179
6300;23646;134312
6300;24286;138455
6300;23325;132812
6300;23066;133855
6300;22947;133177
6400;22326;128907
6400;23403;135747
6400;24306;139059
6400;24512;140986
6400;26833;135248
6500;22771;132686
6500;25872;145320
6500;23835;136865
6500;24464;142708
6500;24637;141174
6600;25234;146267
6600;23468;136509
6600;25029;141528
6600;24494;140025
6600;26135;141498
6700;25882;146861
6700;26312;147396
6700;25864;139401
6700;25331;143947
6700;24254;139439
6800;27884;156227
6800;27786;147173
6800;26385;146547
6800;27594;154928
6800;26219;149914
6900;28018;154940
6900;25165;146484
6900;25085;144024
6900;26019;148287
6900;27361;152377
7000;25588;148653
7000;26524;150736
7000;26168;150138
7000;26903;154103
7000;26415;150350
7100;25575;147960
7100;26501;152438
7100;25300;147790
7100;32744;152677
7100;26242;152869
7200;27982;156694
7200;27360;156077
7200;27991;162130
7200;27629;155844
7200;27002;155407
7300;27907;158692
7300;26852;153370
7300;27501;158210
7300;27346;157971
7300;27422;156716
7400;29016;167549
7400;27956;162639
7400;28550;163017
7400;27359;155771
7400;28544;163043
7500;27873;160562
7500;28624;164977
7500;28495;168911
7500;28670;166770
7500;27597;160376
7600;28944;168014
7600;28111;163892
7600;29234;165838
7600;29830;170544
7600;28805;165476
7700;28758;164059
7700;29656;169768
7700;30184;171637
7700;32047;185619
7700;28606;166629
7800;28873;168086
7800;30349;175637
7800;29727;171298
7800;30601;175295
7800;31455;182054
7900;29086;170452
7900;34313;169418
