100;2164;197
100;1917;197
100;1922;197
100;1918;197
100;2158;197
200;3690;468
200;3961;468
200;3798;468
200;4075;468
200;4332;468
300;6651;800
300;6854;800
300;6279;800
300;5846;800
300;5839;800
400;6854;1105
400;6828;1105
400;7576;1105
400;6950;1105
400;7548;1105
500;7070;1408
500;7591;1408
500;8361;1408
500;8466;1408
500;7005;1408
600;8948;1728
600;8831;1728
600;9035;1728
600;8558;1728
600;8664;1728
700;9363;2083
700;9648;2083
700;9803;2083
700;10526;2083
700;10635;2083
800;11975;2438
800;10715;2438
800;10994;2438
800;11121;2438
800;10372;2438
900;11705;2778
900;12148;2778
900;11455;2778
900;11630;2778
900;11051;2778
1000;11739;3113
1000;11741;3113
1000;11706;3113
1000;11858;3113
1000;11915;3113
1100;13809;3515
1100;14035;3515
1100;13815;3515
1100;15529;3515
1100;27239;3515
1200;24115;3843
1200;18161;3843
1200;15453;3843
1200;15355;3843
1200;15225;3843
1300;15988;4211
1300;16053;4211
1300;15915;4211
1300;15871;4211
1300;15891;4211
1400;17541;4591
1400;17785;4591
1400;19290;4591
1400;22691;4591
1400;19228;4591
1500;19725;4953
1500;20044;4953
1500;19149;4953
1500;19115;4953
1500;19352;4953
1600;22309;5319
1600;22071;5319
1600;22356;5319
1600;22079;5319
1600;21635;5319
1700;23163;5731
1700;23281;5731
1700;25581;5731
1700;22811;5731
1700;22577;5731
1800;23605;6059
1800;23676;6059
1800;30395;6059
1800;23878;6059
1800;23859;6059
1900;24437;6418
1900;24562;6418
1900;24476;6418
1900;24473;6418
1900;24624;6418
2000;27822;6928
2000;27766;6928
2000;27728;6928
2000;27779;6928
2000;28122;6928
2100;28116;7188
2100;27913;7188
2100;27895;7188
2100;27957;7188
2100;28700;7188
2200;31890;7719
2200;31856;7719
2200;31883;7719
2200;31936;7719
2200;31911;7719
2300;33053;8054
2300;33117;8054
2300;33927;8054
2300;33620;8054
2300;33264;8054
2400;36318;8532
2400;36304;8532
2400;36327;8532
2400;36174;8532
2400;36342;8532
2500;37398;8907
2500;37849;8907
2500;37458;8907
2500;37225;8907
2500;37228;8907
2600;41710;9413
2600;41115;9413
2600;41050;9413
