100;687,485
200;1516,1217
300;2484,1644
400;2896,2082
500;5084,2468
600;4588,3456
700;5828,3526
800;6095,4190
900;6827,5667
1000;7805,6706
1100;8676,7748
1200;10133,7190
1300;12326,8003
1400;11014,9212
1500;11669,9716
1600;12570,10822
1700;13828,10816
1800;15039,14285
1900;14784,13354
2000;15950,13463
2100;17631,13497
2200;17726,16319
2300;20179,15872
2400;25694,16846
2500;22964,20068
2600;22094,16488
2700;22147,16967
2800;23574,20165
2900;24103,21316
3000;30001,21186
3100;27854,21647
3200;27537,22784
3300;28185,25287
3400;29152,24599
3500;29588,24071
3600;30362,24785
3700;32878,28743
3800;34707,32703
3900;35897,30321
4000;34318,30475
4100;35790,31144
4200;38055,33098
4300;36405,29230
4400;39678,30132
4500;40897,36361
4600;41017,39091
4700;44601,33170
4800;42638,37526
4900;44862,38121
5000;46666,35903
5100;45231,42921
5200;47367,42099
5300;47410,39481
5400;67755,43275
5500;48209,40523
5600;52684,44194
5700;52088,45937
5800;55551,51104
5900;57133,49999
6000;59952,46521
6100;58082,48778
6200;55061,47481
6300;57056,50139
6400;57185,49685
6500;59531,44949
6600;61350,50565
6700;68510,60686
6800;65309,59778
6900;62738,52521
7000;67387,56517
7100;67848,57612
7200;65799,56012
7300;68762,53725
7400;70495,62280
7500;69290,55760
7600;74449,61562
7700;70630,61019
7800;72043,62482
7900;77482,61190
8000;89994,74597
8100;79925,66586
8200;78246,61241
8300;78572,71065
8400;80159,69667
8500;81145,61502
8600;82396,70486
8700;82499,68839
8800;85790,72731
8900;89811,71399
9000;88718,71215
9100;89984,70488
9200;89669,78903
9300;88515,76060
9400;91913,70264
9500;93345,75150
9600;106071,86154
9700;96713,81881
9800;97749,79786
9900;98660,89979
10000;95859,86325
