100;603;604
200;1124;1489
300;1886;2537
400;2540;3656
500;3730;4843
600;4163;6120
700;4822;7425
800;5453;8793
900;6028;10153
1000;6598;11586
1100;8203;13055
1200;10194;14567
1300;9849;16071
1400;12677;17635
1500;11195;19133
1600;12125;20689
1700;12490;22404
1800;13145;23882
1900;13788;25585
2000;15931;27305
2100;18342;28870
2200;17898;30579
2300;18969;32364
2400;19950;34016
2500;21374;35731
2600;21305;37495
2700;30984;39234
2800;22868;41027
2900;23812;42793
3000;24318;44511
3100;24996;46343
3200;25982;48074
3300;26583;49909
3400;27192;51834
3500;27838;53577
3600;28639;55320
3700;33686;57283
3800;30070;59194
3900;33332;61098
4000;31382;63120
4100;47457;64817
4200;37000;66768
4300;37839;68604
4400;39244;70541
4500;40218;72538
4600;42909;74451
4700;42072;76326
4800;42744;78393
4900;49203;80413
5000;44535;82158
5100;45605;84336
5200;70630;86396
5300;74480;88216
5400;86261;90373
5500;50411;92243
5600;49750;94308
5700;51466;96285
5800;52842;98374
5900;52427;100263
6000;52673;102315
6100;53587;104447
6200;54478;106301
6300;55078;108371
6400;61103;110457
6500;60572;112585
6600;59031;114800
6700;61935;116748
6800;59918;118884
6900;59653;121054
7000;60404;122778
7100;62338;125032
7200;62004;127044
7300;66073;129070
7400;71047;131347
7500;72761;133322
7600;68815;135486
7700;65322;137650
7800;66845;139805
7900;67352;142009
8000;67675;143946
8100;68777;146080
8200;73750;148319
8300;84766;150620
8400;78809;152670
8500;85726;154748
8600;87850;156898
8700;83538;159098
8800;84565;161498
8900;85540;163713
9000;92947;165717
9100;105427;168300
9200;90445;170216
9300;109820;172576
9400;100150;174693
9500;98334;176853
9600;105593;179141
9700;103709;181226
9800;121868;183404
9900;101969;185685
10000;106349;188130
